split,class,kind,path,source,metadata
train,half-full,synthetic,train/synthetic/half-full/synthetic_0146.jpg,train/half-full/original_0018.jpg,"{""zoom"":0.9358659751333164,""offset_x"":0,""offset_y"":62,""distance"":""medium"",""rotation"":-7.995269652991065,""perspective"":true,""horizontal_flip"":false,""brightness"":1.0982213771327762,""contrast"":1.0056243278146844,""saturation"":0.9583886405033559,""temperature"":0.15917404255450693,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":66}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0147.jpg,train/half-full/original_0019.jpg,"{""zoom"":1.0399483608189524,""offset_x"":0,""offset_y"":-18,""distance"":""close"",""rotation"":-4.780548496547933,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1740935291921832,""contrast"":1.1155852447373218,""saturation"":1.1839633342841767,""temperature"":-0.05037421620427765,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0148.jpg,train/half-full/original_0020.jpg,"{""zoom"":1.072819877753378,""offset_x"":-45,""offset_y"":-27,""distance"":""close"",""rotation"":1.83110606783033,""perspective"":false,""horizontal_flip"":true,""brightness"":1.3213891303256273,""contrast"":0.988597852234991,""saturation"":0.6636638297558076,""temperature"":-0.0654341568018183,""blur"":0.8544140675910495,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0149.jpg,train/half-full/original_0021.jpg,"{""zoom"":0.9817780580308642,""offset_x"":13,""offset_y"":0,""distance"":""medium"",""rotation"":0.7946519170981023,""perspective"":false,""horizontal_flip"":false,""brightness"":0.9408053243580645,""contrast"":0.8933280975580947,""saturation"":1.018123601919611,""temperature"":-0.11096099391801326,""blur"":0.3167492933103966,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0150.jpg,train/half-full/original_0022.jpg,"{""zoom"":0.7318390760710245,""offset_x"":187,""offset_y"":82,""distance"":""medium"",""rotation"":-0.7302593222084806,""perspective"":false,""horizontal_flip"":false,""brightness"":0.9490437988081392,""contrast"":0.7404044218425614,""saturation"":1.2343070570711732,""temperature"":0.09257797149557959,""blur"":0.35286045136499744,""noise_sigma"":3.5798086107523934,""jpeg_quality"":73}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0151.jpg,train/half-full/original_0023.jpg,"{""zoom"":1.1127007784955945,""offset_x"":-60,""offset_y"":-42,""distance"":""close""}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0152.jpg,train/half-full/original_0024.jpg,"{""zoom"":0.9406392143072907,""offset_x"":4,""offset_y"":0,""distance"":""medium"",""rotation"":5.682461464633322,""perspective"":true,""horizontal_flip"":true,""brightness"":1.1134227115938211,""contrast"":0.8113282001839266,""saturation"":0.8099655239381605,""temperature"":-0.06786171950487621,""blur"":0.16479041493872756,""noise_sigma"":0.0,""jpeg_quality"":64}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0153.jpg,train/half-full/original_0025.jpg,"{""zoom"":0.8910770815462751,""offset_x"":0,""offset_y"":105,""distance"":""medium"",""rotation"":1.366914759756483,""perspective"":true,""horizontal_flip"":false,""brightness"":1.0938012648057513,""contrast"":0.8221607079501547,""saturation"":1.2751671119888983,""temperature"":-0.020340815315543964,""blur"":0.0,""noise_sigma"":7.479729825447056,""jpeg_quality"":63}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0154.jpg,train/half-full/original_0026.jpg,"{""zoom"":0.7534642183353268,""offset_x"":15,""offset_y"":96,""distance"":""medium"",""rotation"":2.0379556047590146,""perspective"":true,""horizontal_flip"":true,""brightness"":1.0515634435537577,""contrast"":1.0440932761856572,""saturation"":0.9184305067177803,""temperature"":0.02978226945286075,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0155.jpg,train/half-full/original_0027.jpg,"{""zoom"":0.9342148644975061,""offset_x"":47,""offset_y"":0,""distance"":""medium"",""rotation"":8.591067182608487,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0310992885723231,""contrast"":1.2246797628132213,""saturation"":0.7163554882177063,""temperature"":0.14247511623374357,""blur"":1.0759727757168978,""noise_sigma"":0.0,""jpeg_quality"":79}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0156.jpg,train/half-full/original_0028.jpg,"{""zoom"":0.6189834502553997,""offset_x"":121,""offset_y"":188,""distance"":""far""}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0157.jpg,train/half-full/original_0029.jpg,"{""zoom"":0.8493919163226347,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-2.4592229494506777,""perspective"":true,""horizontal_flip"":true,""brightness"":1.1923758296206612,""contrast"":0.7501396042142445,""saturation"":1.2884034966291367,""temperature"":0.13432580209184983,""blur"":0.0,""noise_sigma"":6.199540202364779,""jpeg_quality"":59}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0158.jpg,train/half-full/original_0030.jpg,"{""zoom"":0.6405854606680409,""offset_x"":194,""offset_y"":249,""distance"":""far"",""rotation"":0.6093380024737751,""perspective"":false,""horizontal_flip"":true,""brightness"":1.3114704664850934,""contrast"":0.9397775910904146,""saturation"":0.8149986957065761,""temperature"":0.09564527852103552,""blur"":0.9709429516418847,""noise_sigma"":2.5083239476934205,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0159.jpg,train/half-full/original_0031.jpg,"{""zoom"":0.9850395108607709,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-6.04680012247471,""perspective"":true,""horizontal_flip"":false,""brightness"":0.8260063150702229,""contrast"":1.2989975373921558,""saturation"":0.802613004098194,""temperature"":0.028981618856460695,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0160.jpg,train/half-full/original_0032.jpg,"{""zoom"":0.9467320073321659,""offset_x"":0,""offset_y"":51,""distance"":""medium"",""rotation"":-5.996918668891649,""perspective"":false,""horizontal_flip"":true,""brightness"":1.1924953639856337,""contrast"":1.2865134877130324,""saturation"":1.2105134484553237,""temperature"":-0.06977004038203305,""blur"":0.589745035049065,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0161.jpg,train/half-full/original_0033.jpg,"{""zoom"":0.7311648450217249,""offset_x"":148,""offset_y"":60,""distance"":""medium"",""rotation"":-6.2215565999815725,""perspective"":true,""horizontal_flip"":true,""brightness"":0.9493306972471947,""contrast"":0.8689125109120583,""saturation"":0.8503271993161484,""temperature"":0.056008170671988294,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0162.jpg,train/half-full/original_0034.jpg,"{""zoom"":0.7908808933173485,""offset_x"":43,""offset_y"":111,""distance"":""medium"",""rotation"":-6.131000606838203,""perspective"":false,""horizontal_flip"":false,""brightness"":0.707007788694149,""contrast"":1.140970054049856,""saturation"":0.86833295030699,""temperature"":-0.07623004841301075,""blur"":0.21648152044890223,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0163.jpg,train/half-full/original_0035.jpg,"{""zoom"":1.0888718730143432,""offset_x"":-35,""offset_y"":-31,""distance"":""close"",""rotation"":-1.02907154633649,""perspective"":true,""horizontal_flip"":false,""brightness"":0.7327277354684081,""contrast"":1.1506590386369606,""saturation"":1.1096496288938105,""temperature"":-0.039304241041273544,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0164.jpg,train/half-full/original_0036.jpg,"{""zoom"":0.7619927441140321,""offset_x"":74,""offset_y"":11,""distance"":""medium"",""rotation"":-2.9358323615514887,""perspective"":false,""horizontal_flip"":false,""brightness"":0.8538071225396795,""contrast"":0.852797880755329,""saturation"":1.0328071359634252,""temperature"":-0.07239937039868789,""blur"":1.0926483746744189,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0165.jpg,train/half-full/original_0037.jpg,"{""zoom"":0.8645556603061961,""offset_x"":98,""offset_y"":45,""distance"":""medium"",""rotation"":-7.959052769949415,""perspective"":false,""horizontal_flip"":false,""brightness"":0.8903866255997935,""contrast"":0.7769553336696948,""saturation"":1.177294110421251,""temperature"":0.017993029820763756,""blur"":0.24950966938423857,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0166.jpg,train/half-full/original_0038.jpg,"{""zoom"":1.027880740900312,""offset_x"":-20,""offset_y"":-27,""distance"":""close"",""rotation"":-2.333217197304374,""perspective"":true,""horizontal_flip"":true,""brightness"":1.2305295913567451,""contrast"":0.9381630829402164,""saturation"":1.2093663019588878,""temperature"":-0.1183963051944085,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":54}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0167.jpg,train/half-full/original_0039.jpg,"{""zoom"":1.0937324222481413,""offset_x"":-14,""offset_y"":-30,""distance"":""close"",""rotation"":-3.3604816063913407,""perspective"":false,""horizontal_flip"":false,""brightness"":0.7995339243207982,""contrast"":1.187001340584014,""saturation"":0.7513042829829083,""temperature"":0.0256040344601714,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0168.jpg,train/half-full/original_0040.jpg,"{""zoom"":0.620336591419749,""offset_x"":199,""offset_y"":127,""distance"":""far"",""rotation"":4.705206828924686,""perspective"":true,""horizontal_flip"":false,""brightness"":0.8996990737266045,""contrast"":0.9257516594759398,""saturation"":1.284035631652905,""temperature"":-0.012817632656369288,""blur"":0.3718178008638061,""noise_sigma"":3.6614093957580955,""jpeg_quality"":45}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0169.jpg,train/half-full/original_0041.jpg,"{""zoom"":0.9195924813748235,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":4.242786896810621,""perspective"":true,""horizontal_flip"":true,""brightness"":0.8667991662041508,""contrast"":1.258754888840548,""saturation"":0.9472286350028303,""temperature"":-0.0583600995630324,""blur"":0.40740677320170693,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0170.jpg,train/half-full/original_0042.jpg,"{""zoom"":0.6948947055364796,""offset_x"":19,""offset_y"":106,""distance"":""far"",""rotation"":-6.410312073470946,""perspective"":true,""horizontal_flip"":true,""brightness"":1.032317384103845,""contrast"":1.2049814980922136,""saturation"":0.6717713151857321,""temperature"":0.06437702970128126,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0171.jpg,train/half-full/original_0043.jpg,"{""zoom"":0.5536215656080804,""offset_x"":141,""offset_y"":103,""distance"":""far"",""rotation"":7.304892563809606,""perspective"":false,""horizontal_flip"":false,""brightness"":0.9652977888970786,""contrast"":0.969521409392837,""saturation"":0.6742563757622775,""temperature"":-0.13233844147414978,""blur"":0.7114733294370801,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0172.jpg,train/half-full/original_0044.jpg,"{""zoom"":0.914098385336967,""offset_x"":62,""offset_y"":82,""distance"":""medium"",""rotation"":-8.728356041838582,""perspective"":true,""horizontal_flip"":false,""brightness"":0.7113080746906224,""contrast"":0.8113845340389991,""saturation"":1.0828082989623946,""temperature"":0.12691448380554934,""blur"":0.7245212903933351,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0173.jpg,train/half-full/original_0045.jpg,"{""zoom"":1.0904839172169518,""offset_x"":-13,""offset_y"":-44,""distance"":""close"",""rotation"":-8.68272658965591,""perspective"":true,""horizontal_flip"":false,""brightness"":0.8021559166801311,""contrast"":1.2572872879806205,""saturation"":0.7388937032256744,""temperature"":-0.14133953582262831,""blur"":0.8974963474072434,""noise_sigma"":7.161152581164739,""jpeg_quality"":72}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0174.jpg,train/half-full/original_0046.jpg,"{""zoom"":1.111227433640894,""offset_x"":-41,""offset_y"":-50,""distance"":""close"",""rotation"":-0.9853501822220849,""perspective"":true,""horizontal_flip"":true,""brightness"":1.1351159077778339,""contrast"":0.9895023757891492,""saturation"":0.8120759684834484,""temperature"":0.03647403731414922,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":52}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0175.jpg,train/half-full/original_0047.jpg,"{""zoom"":0.962346460722614,""offset_x"":27,""offset_y"":36,""distance"":""medium"",""rotation"":-8.27226618170288,""perspective"":false,""horizontal_flip"":false,""brightness"":0.78383703296113,""contrast"":1.2135756444615051,""saturation"":0.736081932043146,""temperature"":-0.13726402717676298,""blur"":0.0,""noise_sigma"":7.313783860303245,""jpeg_quality"":67}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0176.jpg,train/half-full/original_0048.jpg,"{""zoom"":0.6979865837572437,""offset_x"":121,""offset_y"":256,""distance"":""far"",""rotation"":2.3393123059698464,""perspective"":false,""horizontal_flip"":false,""brightness"":0.8791992034410828,""contrast"":1.162198021925177,""saturation"":0.7065224504245899,""temperature"":0.0667943222884334,""blur"":0.830220788318314,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0177.jpg,train/half-full/original_0049.jpg,"{""zoom"":0.68691473518132,""offset_x"":130,""offset_y"":133,""distance"":""far"",""rotation"":-7.833021236687181,""perspective"":false,""horizontal_flip"":false,""brightness"":0.8408202507759606,""contrast"":0.9530160638386508,""saturation"":1.23966153211937,""temperature"":-0.06481120890079349,""blur"":0.5057390126454325,""noise_sigma"":0.0,""jpeg_quality"":86}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0178.jpg,train/half-full/original_0050.jpg,"{""zoom"":0.8458595458800766,""offset_x"":109,""offset_y"":27,""distance"":""medium"",""rotation"":-0.8744152516663029,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1433438097727477,""contrast"":0.8795472227472042,""saturation"":1.0712813114206676,""temperature"":-0.018831836667279417,""blur"":0.3901458639418557,""noise_sigma"":0.0,""jpeg_quality"":79}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0179.jpg,train/half-full/original_0051.jpg,"{""zoom"":0.9365808658911692,""offset_x"":46,""offset_y"":0,""distance"":""medium""}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0180.jpg,train/half-full/original_0052.jpg,"{""zoom"":0.9087060391782706,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":7.072620907728101,""perspective"":false,""horizontal_flip"":true,""brightness"":0.814186987615375,""contrast"":0.8200944896919351,""saturation"":0.9776511643833781,""temperature"":0.09188145271974288,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":82}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0181.jpg,train/half-full/original_0053.jpg,"{""zoom"":0.88644124484543,""offset_x"":82,""offset_y"":109,""distance"":""medium"",""rotation"":-0.07481306159394485,""perspective"":false,""horizontal_flip"":false,""brightness"":0.7495527779639453,""contrast"":1.0853073986102846,""saturation"":1.0249341732752517,""temperature"":-0.09908543697349405,""blur"":0.0,""noise_sigma"":3.5770121570956808,""jpeg_quality"":49}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0182.jpg,train/half-full/original_0054.jpg,"{""zoom"":0.7016197364902964,""offset_x"":195,""offset_y"":248,""distance"":""far"",""rotation"":-6.181086497143795,""perspective"":false,""horizontal_flip"":false,""brightness"":1.2134826257954416,""contrast"":0.899023803525661,""saturation"":0.6689412003154797,""temperature"":-0.08890885173843305,""blur"":0.6143810044079135,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0183.jpg,train/half-full/original_0055.jpg,"{""zoom"":0.5574190319962188,""offset_x"":232,""offset_y"":113,""distance"":""far"",""rotation"":3.7354241657336615,""perspective"":false,""horizontal_flip"":true,""brightness"":0.7107208690714284,""contrast"":0.8661698608207002,""saturation"":0.6515310327219902,""temperature"":0.014735439296773595,""blur"":0.0,""noise_sigma"":5.679818219534394,""jpeg_quality"":50}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0184.jpg,train/half-full/original_0056.jpg,"{""zoom"":0.5635711477120136,""offset_x"":187,""offset_y"":311,""distance"":""far"",""rotation"":5.7448954461634045,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0500916784922956,""contrast"":0.7292239446638712,""saturation"":0.9634024352190995,""temperature"":0.12553129584757064,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":66}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0185.jpg,train/half-full/original_0057.jpg,"{""zoom"":1.0902785756431905,""offset_x"":-33,""offset_y"":-45,""distance"":""close"",""rotation"":-5.833075166605916,""perspective"":false,""horizontal_flip"":false,""brightness"":0.8955049712311567,""contrast"":0.7253203186750283,""saturation"":1.1572548572510053,""temperature"":0.10000339963762941,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":69}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0186.jpg,train/half-full/original_0058.jpg,"{""zoom"":0.7980106700564656,""offset_x"":30,""offset_y"":19,""distance"":""medium"",""rotation"":-1.8429610705345567,""perspective"":false,""horizontal_flip"":true,""brightness"":0.8014127895001474,""contrast"":1.2046955393138852,""saturation"":1.1262884084080054,""temperature"":0.07012464218028427,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":74}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0187.jpg,train/half-full/original_0059.jpg,"{""zoom"":0.5593352480533975,""offset_x"":147,""offset_y"":169,""distance"":""far"",""rotation"":3.0727885083088857,""perspective"":true,""horizontal_flip"":true,""brightness"":1.320306087422631,""contrast"":0.7228111805736854,""saturation"":1.1526778418041568,""temperature"":-0.04038859197938678,""blur"":0.0,""noise_sigma"":4.778018959363629,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0188.jpg,train/half-full/original_0060.jpg,"{""zoom"":0.8740277830219678,""offset_x"":41,""offset_y"":121,""distance"":""medium"",""rotation"":-0.7810801410268571,""perspective"":false,""horizontal_flip"":true,""brightness"":1.3070421600212052,""contrast"":1.0947870331828997,""saturation"":1.120636919654654,""temperature"":0.0011019555519473645,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":87}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0189.jpg,train/half-full/original_0061.jpg,"{""zoom"":0.9556847839096461,""offset_x"":0,""offset_y"":43,""distance"":""medium"",""rotation"":4.693707560809868,""perspective"":true,""horizontal_flip"":true,""brightness"":0.9364061619941646,""contrast"":0.8868893534935957,""saturation"":0.8267710886991924,""temperature"":-0.14468976807546635,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0190.jpg,train/half-full/original_0062.jpg,"{""zoom"":0.8736755819828721,""offset_x"":49,""offset_y"":31,""distance"":""medium""}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0191.jpg,train/half-full/original_0063.jpg,"{""zoom"":0.8401214040916882,""offset_x"":52,""offset_y"":34,""distance"":""medium""}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0192.jpg,train/half-full/original_0064.jpg,"{""zoom"":0.9770176705406282,""offset_x"":17,""offset_y"":22,""distance"":""medium"",""rotation"":-6.998370895705744,""perspective"":false,""horizontal_flip"":true,""brightness"":0.9144715326541326,""contrast"":1.099328366810827,""saturation"":0.9554337526117966,""temperature"":0.03669469786217447,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":81}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0193.jpg,train/half-full/original_0001.jpg,"{""zoom"":0.6878753949260885,""offset_x"":166,""offset_y"":81,""distance"":""far"",""rotation"":0.7806632643001752,""perspective"":true,""horizontal_flip"":false,""brightness"":0.7657484687381093,""contrast"":1.0967783402576192,""saturation"":0.8786833902076268,""temperature"":-0.139676769605278,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":88}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0194.jpg,train/half-full/original_0002.jpg,"{""zoom"":0.7265856640138336,""offset_x"":125,""offset_y"":161,""distance"":""medium"",""rotation"":8.644639085959842,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0484778603858458,""contrast"":0.7604886280987618,""saturation"":0.7519619620805736,""temperature"":0.13419672808650537,""blur"":0.9725690672778639,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0195.jpg,train/half-full/original_0003.jpg,"{""zoom"":1.0323265288705215,""offset_x"":-8,""offset_y"":0,""distance"":""close""}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0196.jpg,train/half-full/original_0004.jpg,"{""zoom"":0.6245519738054526,""offset_x"":135,""offset_y"":180,""distance"":""far"",""rotation"":6.338091203916743,""perspective"":false,""horizontal_flip"":false,""brightness"":0.9045192070218677,""contrast"":0.9919394214358688,""saturation"":0.8324368291765873,""temperature"":0.09213899826588648,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0197.jpg,train/half-full/original_0005.jpg,"{""zoom"":0.8844733661946844,""offset_x"":0,""offset_y"":111,""distance"":""medium"",""rotation"":6.706955106102832,""perspective"":true,""horizontal_flip"":false,""brightness"":1.2653068259643183,""contrast"":1.2947694766028919,""saturation"":1.2218162169712068,""temperature"":0.13585053926911997,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":80}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0198.jpg,train/half-full/original_0006.jpg,"{""zoom"":0.9807478005952341,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":0.6287085093164979,""perspective"":false,""horizontal_flip"":true,""brightness"":1.2010654933261777,""contrast"":1.1959413519587088,""saturation"":0.9713025439687146,""temperature"":-0.148974878735506,""blur"":0.0,""noise_sigma"":4.5514739154403525,""jpeg_quality"":53}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0199.jpg,train/half-full/original_0007.jpg,"{""zoom"":0.6104791802737388,""offset_x"":104,""offset_y"":285,""distance"":""far"",""rotation"":-6.340624167472565,""perspective"":true,""horizontal_flip"":false,""brightness"":1.1663618386648984,""contrast"":1.28801260713383,""saturation"":0.686558669157105,""temperature"":0.1455463323607825,""blur"":0.7452865584116204,""noise_sigma"":7.438054965770922,""jpeg_quality"":71}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0200.jpg,train/half-full/original_0008.jpg,"{""zoom"":0.9005322369818862,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":0.9027408670498804,""perspective"":false,""horizontal_flip"":false,""brightness"":1.0844169290740364,""contrast"":0.8458873882552013,""saturation"":0.900007184142108,""temperature"":-0.14697456113879664,""blur"":1.217172329564439,""noise_sigma"":3.750438048704707,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0201.jpg,train/half-full/original_0009.jpg,"{""zoom"":0.9612785193563405,""offset_x"":28,""offset_y"":0,""distance"":""medium"",""rotation"":-0.28019072825581404,""perspective"":true,""horizontal_flip"":true,""brightness"":1.1024059533533264,""contrast"":0.7322383074073108,""saturation"":0.6529825026268282,""temperature"":-0.15683416612211218,""blur"":0.0,""noise_sigma"":6.531285286154764,""jpeg_quality"":64}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0202.jpg,train/half-full/original_0010.jpg,"{""zoom"":0.8723384227884019,""offset_x"":28,""offset_y"":93,""distance"":""medium"",""rotation"":-7.728781801283781,""perspective"":true,""horizontal_flip"":true,""brightness"":1.1969549352183355,""contrast"":1.2445380312125485,""saturation"":1.225339665344913,""temperature"":0.1452857939496103,""blur"":0.0,""noise_sigma"":3.633609584360492,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0203.jpg,train/half-full/original_0011.jpg,"{""zoom"":1.0564364021298587,""offset_x"":-29,""offset_y"":-4,""distance"":""close"",""rotation"":-8.112868861189124,""perspective"":false,""horizontal_flip"":true,""brightness"":1.1861159302689428,""contrast"":0.7590344745221114,""saturation"":1.2554098153583446,""temperature"":-0.018768319424623786,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":47}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0204.jpg,train/half-full/original_0012.jpg,"{""zoom"":0.8250074522495112,""offset_x"":20,""offset_y"":48,""distance"":""medium"",""rotation"":3.348611057005874,""perspective"":false,""horizontal_flip"":true,""brightness"":1.1331766341337004,""contrast"":1.1356748398632257,""saturation"":0.8921456293061919,""temperature"":0.0643707738123116,""blur"":0.0,""noise_sigma"":7.189063508479126,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0205.jpg,train/half-full/original_0013.jpg,"{""zoom"":0.5952567222075622,""offset_x"":171,""offset_y"":183,""distance"":""far"",""rotation"":-4.410294719117767,""perspective"":false,""horizontal_flip"":false,""brightness"":1.1454376141914488,""contrast"":1.1535033553048113,""saturation"":1.1498011057542357,""temperature"":-0.09808312770721582,""blur"":0.0,""noise_sigma"":6.705136863535603,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0206.jpg,train/half-full/original_0014.jpg,"{""zoom"":0.9002852494313895,""offset_x"":0,""offset_y"":0,""distance"":""medium"",""rotation"":-7.141146268633577,""perspective"":false,""horizontal_flip"":true,""brightness"":0.9791692967673435,""contrast"":0.9475453375388481,""saturation"":1.0443227750773758,""temperature"":-0.15242761468240232,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":49}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0207.jpg,train/half-full/original_0015.jpg,"{""zoom"":0.9286725548874388,""offset_x"":28,""offset_y"":0,""distance"":""medium"",""rotation"":-3.1358762374937994,""perspective"":false,""horizontal_flip"":true,""brightness"":1.3316396212667587,""contrast"":0.8120366516387089,""saturation"":0.7086073056285149,""temperature"":-0.0933397280943088,""blur"":1.199883455898513,""noise_sigma"":6.018616318086966,""jpeg_quality"":95}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0208.jpg,train/half-full/original_0016.jpg,"{""zoom"":0.6750322464000034,""offset_x"":134,""offset_y"":216,""distance"":""far"",""rotation"":5.6726398375098395,""perspective"":true,""horizontal_flip"":true,""brightness"":0.8252885938449531,""contrast"":0.8195320862637099,""saturation"":1.2536190301864423,""temperature"":-0.027775165690244324,""blur"":0.7399907697690985,""noise_sigma"":0.0,""jpeg_quality"":47}"
train,half-full,synthetic,train/synthetic/half-full/synthetic_0209.jpg,train/half-full/original_0017.jpg,"{""zoom"":1.0635901069217604,""offset_x"":-14,""offset_y"":-32,""distance"":""close"",""rotation"":4.66829671047361,""perspective"":false,""horizontal_flip"":false,""brightness"":1.1834662467585435,""contrast"":1.2519677054640623,""saturation"":0.9130665413487864,""temperature"":0.1454957796679037,""blur"":0.0,""noise_sigma"":0.0,""jpeg_quality"":95}"
